UMAP1,UMAP2
-0.19680345318904138,-0.2682083023083957
0.5025210066203802,0.6791278920040735
0.013121621250315796,-0.10090283470894744
0.2741033986597917,0.1887120537384892
0.6478458960561259,2.079032178363796
0.6396893215282137,0.8205097605352139
-0.32654125398815986,-0.08429754858922235
0.17328042821859094,-0.6263667398654137
-0.1779188065072881,-0.35762729232511326
0.3954203438419518,0.45679885006648646
0.7067276840933946,0.9914284191774747
0.7965783506692277,1.0882358275242732
0.6639986861530556,0.8809794964686457
-0.22715669693666216,-0.23483566781595627
0.6643345933440388,0.8828753210555603
-0.1382160289956335,0.11146755663744905
-0.23568517254827898,-0.2234706597032847
0.7563620768049589,1.0179937571170692
-0.7084267366446452,-0.49217203252831704
-0.6324502697723715,-0.22180435586736005
-0.5683445988422983,-0.1872244593383554
0.7111120210483621,0.8906688105766342
0.6968676474335713,0.8771147313629077
-0.44362709057332866,-0.14659449856694398
0.1588779390014441,-0.6192474384800281
0.779683252210193,1.0143909060413678
0.5828298532580065,0.7200040123940992
0.7585820511434286,1.0174741244678502
0.29796503443233385,-0.1799260549423071
0.036482042035027126,-0.5590287265900593
-0.03301313714577242,-0.5215831898321902
0.6499158015515124,0.8863038277538384
0.7539131356205034,1.0160577714817787
0.2668358262800918,-0.023267677639948157
0.7802725256570152,1.0192022131478489
0.6635496703718727,0.878681740884445
0.6546781369095358,0.887827729364007
0.2299797567265168,-0.06715490020641338
0.6564080472347125,2.859874405853144
0.5869128480952444,0.7213744004500524
0.7620123586730793,1.0175500533715307
0.2830373829689669,-0.15585658699883845
-0.2849009741196064,-0.2628483315105137
0.140298471942332,-0.6099598447877023
0.16165869749248463,-0.6203167103524682
0.6708996659159385,3.0821983955571466
0.793694503768191,1.0246028836139458
0.6537620966067087,0.8398253788406265
0.784401738298192,1.0171787246467443
0.059121697060113845,-0.06987527388348487
0.7845335897308577,1.0198770712445426
0.7586216934492351,1.0170650437066635
